Startup_ID,Startup_Name,sector,founded_year,headquarters,founder_count,funding_stage,current_status,Total_Funding_Raised,Latest_Funding_Amount,Latest_Funding_Round,Latest_Funding_Date,Number_of_Funding_Rounds,Funding_Timeline,Investors_List,Last_Funding_Lead_Investor,Valuation,Revenue,Profit_or_Loss,Gross_Margin,Employee_Count,Monthly_Visits,Google_Trends_Score,App_Downloads,App_Rating,App_Reviews_Count,TAM,TAM_Growth_Rate,Market_Size_Category,Positive_News_Count,Negative_News_Count,Neutral_News_Count,Total_News_Count,Historical_Exit_Type,Exit_Year,Exit_Valuation_USD_Million,Acquirer_Name,Exit_Status,Exit_Reason,Years_to_Exit,Funding_Score,Financial_Health_Score,Growth_Score,Market_Opportunity_Score,Popularity_Score,Media_Buzz_Score,Sentiment_Score,Exit_Score,Startup_Age,Startup_Maturity_Score,Investor_Confidence_Score,Operational_Strength_Score,Competitive_Strength_Score,Valuation_Score,Overall_Startup_Score,Success_Label,Unicorn_Label,Startup_Category,Exit_Label,IPO_Label,Acquisition_Label,Risk_Label,Growth_Label,Funding_Requirement_Label,Funding_Stage_Label,Stage_Score,Funding_Stage_Name,Portfolio_Fit_Score,Portfolio_Fit_Label,Portfolio_Fit_Name,Investment_Score,Investment_Recommendation_Label,Investment_Recommendation_Name,Funding_Readiness_Score,Funding_Readiness_Label,Funding_Readiness_Name,Revenue_Normalized,Profit_Normalized,Margin_Normalized,Burn_Risk_Score,Burn_Risk_Label,Burn_Risk_Name,Valuation_Normalized,Valuation_Growth_Prediction,Funding_Rounds_Normalized,Follow_On_Funding_Probability,Reviews_Normalized,Rating_Normalized,Market_Leadership_Probability,Competitive_Survival_Probability,Predicted_Acquisition,Acquisition_Probability,Burn_Risk_Prediction,Burn_Risk_Confidence,Predicted_Exit,Exit_Probability,Predicted_Funding_Readiness,Funding_Readiness_Confidence,Predicted_Funding_Readiness_Name,Predicted_Funding_Requirement,Funding_Requirement_Probability,Predicted_Funding_Requirement_Name,Predicted_Funding_Stage,Funding_Stage_Confidence,Predicted_Funding_Stage_Name,Predicted_Growth_Potential,Growth_Potential_Probability,Predicted_Growth_Potential_Name,Predicted_Investment_Recommendation,Investment_Recommendation_Confidence,Predicted_Investment_Recommendation_Name,Predicted_Portfolio_Fit,Portfolio_Fit_Confidence,Predicted_Portfolio_Fit_Name,Predicted_Risk,Risk_Probability,Predicted_Risk_Name,Predicted_Unicorn,Unicorn_Probability,Success_Probability
ST067,Spinny,E-commerce / AutoTech,2015,"Gurugram, India",3,Late Stage (Series E),Private,570.0,283.0,Series E,Dec-21,8,Series A to E,"Tiger Global, Abu Dhabi Investment Authority, Alpha Wave",Tiger Global,1700,3410.0,-590.0,14,1600,7500000,49,5000000,4.3,85000,20000,16,Very Large,195,16,72,283,Private,0,0,0,Active,Still Private,0.0,12.20523652,19.30939034,15.0461681,17.73126801,23.07576504,10.2369108,63.02816901,30.0,11,17.19048199,15.54425372,20.12892357,19.7783163,9.444266146,23.34903668,0,0,Average,0,0,0,0,0,0,0,24.44491852,Seed,15.59517063,0,Poor Fit,18.82602807,1,Watchlist,18.32693873,0,Not Ready,8.968348563,50.11786893,5.128205128,80.3277369,3,Critical Risk,5.987488829,17.45,28.57142857,15.68,1.0,91.48936168,18.29,18.82,0,0.92,3,0.41,0,1.24,0,78.67,Not Ready,0,16.64,Low Funding Required,0,95.42,Seed,0,0.0,Low Growth Potential,1,68.33,Watchlist,0,70.67,,0,8.26,Low Risk,0,0.0,0.0
ST068,ACKO,FinTech / InsurTech,2016,"Bengaluru, India",2,Late Stage (Series D),Private,450.0,85.0,Series D (Extensions up to 2024),Oct-21,7,Series A to D,"General Atlantic, Multiples PE, Lightspeed, Amazon, Accel",General Atlantic,1400,2150.0,-65.0,35,1100,9200000,54,10000000,4.5,180000,30000,22,Very Large,280,14,88,382,Private,0,0,0,Active,Still Private,0.0,9.458766145,25.91357084,16.92618878,27.27449568,25.9745341,16.24094961,69.45169713,30.0,10,13.3986573,12.73590518,26.4759269,24.47210222,7.075250295,27.00232483,0,0,Average,0,0,0,0,0,1,1,26.21670242,Pre-Series A,23.08808698,1,Moderate Fit,22.60396117,1,Watchlist,22.28736949,1,Early Preparation,5.631042246,55.06836398,32.05128205,75.28927327,2,High Risk,4.91510277,21.98,25.0,16.39,2.117647059,95.74468083,22.86,24.38,0,0.63,2,1.14,0,1.62,1,89.0,Nearly Ready,1,94.74,High Funding Required,1,99.22,Pre-Series A,0,0.0,Low Growth Potential,1,90.0,Watchlist,1,65.33,,0,0.0,Low Risk,0,0.33,0.0
ST069,Policybazaar,FinTech / InsurTech,2008,"Gurugram, India",3,Public (NSE/BSE),Public,360.0,,Public (IPO),Nov-21,10,Private Growth Rounds → Public Listing,"PB Fintech, SoftBank, Info Edge, Temasek, Public Investors",Public Markets,6800,4220.0,310.0,46,6500,28000000,85,50000000,4.4,1200000,35000,20,Very Large,490,32,165,687,IPO,2021,6000,0,Public,IPO Listing,13.0,10.38285714,32.98781798,50.76590775,28.29610951,45.06341718,33.42510959,66.56976744,27.75,18,39.13405324,23.15342751,42.43584285,43.18492072,18.64206752,44.66979565,1,0,Good,1,1,0,0,1,0,1,47.9891411,Pre-Series A,45.13745583,3,Excellent Fit,38.46440342,3,Strong Invest,36.27628524,3,Highly Ready,11.11375977,58.60443187,46.15384615,66.31127489,0,Low Risk,24.21805183,38.4,35.71428571,27.36,14.11764706,93.61702126,38.51,40.13,0,2.59,0,0.52,1,97.24,3,98.67,Highly Ready,0,26.6,Low Funding Required,1,95.28,Pre-Series A,1,100.0,High Growth Potential,3,98.33,Strong Invest,3,87.33,,0,0.0,Low Risk,0,7.33,1.0
ST070,Digit Insurance,FinTech / InsurTech,2016,"Bengaluru, India",1,Public (NSE/BSE),Public,540.0,,Public (IPO),May-24,8,Private Equity Rounds → Public IPO Listing,"Go Digit, Fairfax Financial, Peak XV, Public Shareholders",Public Markets,3200,8110.0,182.0,28,1400,3100000,29,1000000,4.2,24000,30000,24,Very Large,310,15,92,417,IPO,2024,30000,Public,IPO Listing,8,,10.57428571,31.75842162,8.017008036,28.77449568,19.57354275,18.36231099,70.57416268,100.0,10,20.54083436,16.69808343,29.72011429,20.35722282,15.36055605,34.58205667,0,0,Average,1,1,0,0,0,0,1,33.91162251,Pre-Series A,28.7663783,2,Good Fit,24.95477361,2,Invest,24.76145139,2,Ready,21.41703086,57.39745403,23.07692308,73.01089635,1,Moderate Risk,11.34941912,20.72,28.57142857,17.87,0.282352941,89.36170211,19.93,24.07,0,0.51,1,97.56,1,72.65,2,91.67,Ready,0,2.38,Low Funding Required,1,99.34,Pre-Series A,0,0.53,Low Growth Potential,2,92.33,Invest,2,92.33,,0,1.67,Low Risk,0,0.33,0.003
ST071,Navi,FinTech,2018,"Bengaluru, India",2,Late Stage (Series G / Pre-IPO),Private,580.0,,Private Debt Rounds,Continuous,4,Integrated financial engine deployment,Sachin Bansal (99%+ Ownership),Sachin Bansal,1200,2140.0,251.0,52,1600,2500000,44,50000000,4.3,450000,25000,28,Very Large,340,28,110,478,Private,0,0,0,Active,Still Private,0.0,8.077142857,32.16915214,20.37541717,29.25288184,30.51054202,21.49534552,65.13569937,30.0,8,12.6315339,9.469501412,33.66101656,27.3916871,6.291250349,30.01597534,0,0,Average,0,0,0,0,0,0,1,29.68386861,Pre-Series A,28.41602481,2,Good Fit,25.72472275,2,Invest,25.65158992,2,Ready,5.604555688,58.04809052,53.84615385,70.36094871,1,Moderate Risk,4.200178731,25.14,14.28571429,17.65,5.294117647,91.48936168,25.22,28.97,0,0.4,1,98.44,0,4.59,2,88.33,Ready,0,11.01,Low Funding Required,1,99.34,Pre-Series A,0,0.21,Low Growth Potential,2,82.0,Invest,2,90.0,,0,0.0,Low Risk,0,0.0,0.0
ST072,BharatPe,FinTech,2018,"New Delhi, India",3,Late Stage (Series E),Private,720.0,100.0,Series E (Equity restructure to 2024),Aug-21,9,Seed → Series A to E,"Tiger Global, Dragoneer, Coatue, Peak XV, Insight Partners",Tiger Global,2400,1610.0,-65.0,30,1100,1800000,39,10000000,4.1,140000,35000,18,Very Large,210,115,140,465,Private,0,0,0,Active,Still Private,0.0,13.38947278,23.49434262,10.21257853,26.79610951,20.59069991,17.6983697,20.38626609,30.0,8,10.68405395,17.976674,24.34257179,21.4810578,9.623967905,23.59918473,0,0,Average,0,0,0,1,0,0,1,28.52726577,Pre-Series A,23.17684145,1,Moderate Fit,20.45154964,1,Watchlist,20.90885102,1,Early Preparation,4.20076811,55.06836398,25.64102564,76.79098224,2,High Risk,8.489722967,19.36,32.14285714,17.18,1.647058824,87.23404253,20.34,21.4,0,0.24,2,15.62,0,1.89,1,72.0,Nearly Ready,0,3.39,Low Funding Required,1,99.43,Pre-Series A,0,0.0,Low Growth Potential,1,85.0,Watchlist,1,81.67,,1,98.21,High Risk,0,0.0,0.0
ST073,Paytm,FinTech,2010,"Noida, India",1,Public (NSE/BSE),Public,3500.0,,Public (IPO),Nov-21,14,Private Funding Stages → Public Listing,"One97 Communications, Ant Group, SoftBank, Public Investors",Public Markets,5400,7850.0,-25.0,40,11000,45000000,81,100000000,4.4,7200000,45000,15,Very Large,850,420,510,1780,IPO,2021,16000,0,Public,IPO Listing,11.0,41.5,35.1148423,78.02506482,29.58933718,77.42282248,85.06821652,24.14373947,53.58333333,16,53.3114958,42.88036566,50.9590944,72.01532614,28.45951897,67.916162,1,1,Excellent,1,1,0,0,1,0,3,85.37946347,Series B+,70.42254167,3,Excellent Fit,54.09391993,3,Strong Invest,49.00091223,3,Highly Ready,20.72838035,55.44554455,38.46153846,56.57926254,0,Low Risk,19.21358356,53.99,50.0,46.99,84.70588235,93.61702126,58.39,55.24,0,1.15,0,0.5,1,90.41,3,99.0,Highly Ready,0,49.2,Low Funding Required,3,86.58,Series B+,1,100.0,High Growth Potential,3,99.33,Strong Invest,3,96.67,,0,0.0,Low Risk,1,95.0,1.0
ST074,Cashfree Payments,FinTech,2015,"Bengaluru, India",2,Late Stage (Series B),Private,42.0,35.0,Series B,June 2021 (Regulatory updates 2024),4,Seed → Series A → Series B,"State Bank of India, Y Combinator, Apis Partners, PayPal",Apis Partners,500,680.0,-136.0,34,800,4200000,24,1000000,4.0,12000,35000,18,Very Large,165,14,68,247,Private,0,0,0,Active,Still Private,0.0,3.403458328,23.37065367,6.687426051,26.79610951,19.22753387,8.07663892,60.88709677,30.0,11,12.08187267,5.635325063,24.15669119,16.73839715,2.464787918,20.52386443,0,0,Weak,0,0,0,1,0,1,0,16.77623984,Seed,14.18874327,0,Poor Fit,17.08316088,0,Reject,17.53617797,0,Not Ready,1.73751821,54.39886846,30.76923077,79.0210299,3,Critical Risk,1.697944593,16.32,14.28571429,10.52,0.141176471,85.10638296,17.01,19.38,0,0.36,2,0.71,0,0.99,0,88.33,Not Ready,1,98.02,High Funding Required,0,99.0,Seed,0,0.0,Low Growth Potential,0,96.0,Reject,0,79.0,,1,99.57,High Risk,0,0.0,0.0
ST075,OfBusiness,B2B Marketplace & FinTech,2015,"Gurugram, India",3,Late Stage (Pre-IPO),Private,880.0,325.0,Series G,Dec 2021 (Public Ltd conversion 2025),10,Seed → Series A to G → Converted to Public Ltd,"SoftBank, Tiger Global, Alpha Wave Global, Matrix Partners",SoftBank Vision Fund 2,5000,21450.0,610.0,18,2300,850000,18,500000,4.1,10000,120000,14,Very Large,420,18,115,553,Private,0,0,0,Active,Still Private (IPO Planned),0.0,16.62578652,46.8118083,6.454036969,66.66354467,17.92424872,26.43894991,72.5631769,30.0,11,38.23189078,24.36778351,39.37496246,37.26767857,31.00287849,45.19592458,1,0,Good,0,0,0,0,0,0,2,55.25850344,Series A,57.48540206,3,Excellent Fit,36.21116844,3,Strong Invest,36.60555374,3,Highly Ready,56.75009932,61.43328619,10.25641026,64.1015045,0,Low Risk,17.78373548,34.63,35.71428571,25.35,0.117647059,87.23404253,35.73,38.39,0,0.82,0,17.02,0,11.35,3,91.0,Highly Ready,0,2.38,Low Funding Required,2,91.94,Series A,0,0.0,Low Growth Potential,3,92.0,Strong Invest,3,93.67,,0,0.0,Low Risk,0,21.0,1.0
ST076,Infra.Market,B2B Marketplace / Construction,2016,"Thane, India",2,Late Stage (Series D / Pre-IPO),Private,510.0,50.0,Late Stage / Pre-IPO,May 2024 / 2025,11,Series A to D → Pre-IPO Blocks,"Tiger Global, Nexus Venture, Accel, Mars Growth, Liquid 2",Liquidity Group,2600,15400.0,415.0,20,1400,320000,11,0,4.25,150000,80000,12,Very Large,290,24,88,402,Private,0,0,0,Active,Still Private,0.0,12.68759353,39.11878153,3.21090198,44.99063401,0.096961862,17.27232429,66.00496278,30.0,10,28.25940817,19.26533202,33.22118729,21.04197767,20.71882499,32.49505694,0,0,Average,0,0,0,0,0,0,1,42.41229434,Pre-Series A,38.86328163,3,Excellent Fit,27.30068287,2,Invest,28.50720364,2,Ready,40.72573169,59.59453088,12.82051282,69.45089319,1,Moderate Risk,9.204647006,24.53,39.28571428,20.25,1.764705882,90.4255319,21.34,27.72,0,0.42,1,97.86,0,7.62,2,54.0,Ready,0,1.63,Low Funding Required,1,97.73,Pre-Series A,0,0.0,Low Growth Potential,2,85.0,Invest,3,65.67,,0,0.0,Low Risk,0,0.33,0.089
ST077,Zetwerk,B2B Manufacturing,2018,"Bengaluru, India",4,Late Stage (Series F),Private,660.0,20.0,Series F (Extensions into 2024),Dec-21,13,Series A to F,"Greenoaks, Lightspeed, Peak XV, D1 Capital, Accel India",Greenoaks Capital,2800,14210.0,155.0,15,1850,410000,15,0,4.25,150000,140000,15,Very Large,310,15,92,417,Private,0,0,0,Active,Still Private,0.0,15.32189456,35.34895228,4.767757237,77.5,0.140594699,18.36231099,70.57416268,30.0,8,26.10428125,22.57708834,30.91313064,36.27208247,20.92973372,38.32167865,1,0,Good,0,0,0,0,0,0,1,42.61865095,Pre-Series A,49.14088207,3,Excellent Fit,31.83163788,3,Strong Invest,31.83261332,3,Highly Ready,37.57383128,57.14285714,6.41025641,71.33866581,1,Moderate Risk,9.919571046,33.24,46.42857143,21.12,1.764705882,90.4255319,35.55,34.37,0,0.53,1,97.4,0,5.35,3,83.33,Highly Ready,0,4.55,Low Funding Required,1,96.43,Pre-Series A,0,0.0,Low Growth Potential,3,86.33,Strong Invest,3,85.67,,0,0.0,Low Risk,0,4.0,0.997
ST078,ElasticRun,B2B Logistics / E-commerce,2016,"Pune, India",3,Late Stage (Series E),Private,430.0,330.0,Series E,Feb-22,7,Series A to E,"SoftBank, Prosus Ventures, Goldman Sachs, Avataar Ventures",SoftBank Vision Fund 2,1500,3920.0,-360.0,10,950,180000,8,1000000,3.9,15000,45000,16,Very Large,110,12,45,167,Private,0,0,0,Active,Still Private,0.0,10.45697444,19.0544898,1.994305507,30.33933718,16.86012736,3.57139339,58.33333333,30.0,10,14.85681783,13.48408738,18.40255303,17.95851634,8.962027014,21.03019806,0,0,Average,0,0,0,1,0,1,0,20.86965424,Seed,15.51653363,0,Poor Fit,16.3641107,0,Reject,16.57704988,0,Not Ready,10.31916302,52.28665724,0.0,82.19778508,3,Critical Risk,5.27256479,15.44,25.0,12.46,0.176470588,82.97872339,17.87,17.16,0,0.87,3,0.28,0,1.3,0,94.67,Not Ready,1,98.57,High Funding Required,0,97.2,Seed,0,0.0,Low Growth Potential,0,90.33,Reject,0,88.0,,1,99.61,High Risk,0,0.0,0.0
ST079,Udaan,B2B E-commerce,2016,"Bengaluru, India",3,Late Stage (Series E),Private,1500.0,340.0,Series E / Downround debt combo,Dec-23,17,Series A to E → Downround Debt structural adjustment,"Lightspeed, DST Global, Tencent, Altimeter Capital, Evolution",Lightspeed Venture Partners,1800,2640.0,-850.0,14,1900,1100000,28,10000000,4.1,280000,60000,14,Very Large,280,75,130,485,Private,0,0,0,Active,Still Private,0.0,27.27792172,17.79997092,9.441461408,36.40417867,20.58074516,20.24873171,42.18106996,30.0,10,16.13557865,31.25593291,19.58166667,29.47435923,13.58151208,29.40782214,0,0,Average,0,0,0,0,0,1,1,40.13403699,Pre-Series A,30.73287635,2,Good Fit,23.08721647,2,Invest,22.61493194,1,Early Preparation,6.928883592,47.66619519,5.128205128,78.92555676,3,Critical Risk,6.344950849,22.2,60.71428571,22.93,3.294117647,87.23404253,26.39,22.27,0,0.79,3,4.74,0,1.41,1,72.67,Nearly Ready,1,87.36,High Funding Required,1,93.1,Pre-Series A,0,0.0,Low Growth Potential,2,77.33,Invest,2,43.0,,0,0.0,Low Risk,0,5.33,0.0
ST080,Ninjacart,Agritech / Supply Chain,2015,"Bengaluru, India",5,Late Stage (Series D),Private,370.0,9.0,Series D Extension,May-23,9,Series A to D,"Flipkart, Walmart, Accel, Tiger Global, Qualcomm",Walmart Inc.,820,2350.0,-255.0,14,1100,340000,14,1000000,4.0,24000,55000,18,Very Large,175,16,58,249,Private,0,0,0,Active,Still Private,0.0,9.80185255,18.53827202,3.373303525,36.88256484,17.38440523,8.407624489,63.6,30.0,11,14.68184373,13.54395674,18.99474915,21.20937835,6.302380183,22.64351814,0,0,Average,0,0,0,1,0,1,0,20.58305035,Seed,17.82135865,1,Moderate Fit,17.66251955,0,Reject,17.60091301,0,Not Ready,6.160773407,53.27675625,5.128205128,82.07066878,3,Critical Risk,2.841823056,17.58,32.14285714,12.44,0.282352941,85.10638296,21.0,18.99,0,1.65,3,0.33,0,1.02,0,90.67,Not Ready,1,99.17,High Funding Required,0,97.78,Seed,0,0.0,Low Growth Potential,0,87.0,Reject,1,73.0,,1,92.57,High Risk,0,0.0,0.0
ST081,DeHaat,Agritech,2012,"Patna, India",4,Late Stage (Series E),Private,270.0,60.0,Series E,Dec-22,8,Series A to E,"Sofina, Temasek, Lightrock India, RTP Global",Temasek,800,2710.0,-125.0,16,1450,420000,16,5000000,4.4,85000,40000,22,Very Large,190,10,62,262,Private,0,0,0,Active,Still Private,0.0,8.432826522,19.94171275,5.202581137,32.31772334,20.06884705,9.2932079,68.44106464,30.0,14,19.24771872,11.97090639,20.8545579,20.2501436,6.137442393,23.37133892,0,0,Average,0,0,0,1,0,1,0,21.46991392,Seed,17.12053933,1,Moderate Fit,17.98455759,1,Watchlist,17.89981444,0,Not Ready,7.114289498,54.50259312,7.692307692,81.11188618,3,Critical Risk,2.770330652,17.29,28.57142857,12.38,1.0,93.61702126,20.01,19.24,0,1.16,3,0.24,0,2.66,0,83.67,Not Ready,1,99.27,High Funding Required,0,99.08,Seed,0,0.0,Low Growth Potential,0,72.67,Reject,1,76.0,,1,83.38,High Risk,0,0.33,0.0
ST082,AgroStar,Agritech,2013,"Pune, India",2,Late Stage (Series D),Private,150.0,70.0,Series D,Dec-21,7,Series A to D,"Evolvence, Schroders Capital, Hero Enterprise, Accel",Evolvence India,280,420.0,-110.0,22,850,650000,15,5000000,4.3,110000,40000,20,Very Large,145,8,50,203,Private,0,0,0,Active,Still Private,0.0,6.686630943,18.98467154,4.055075008,30.81772334,19.8136448,5.85824755,67.15686275,30.0,13,14.08807676,9.454850334,20.00077311,18.57321338,2.860943789,20.87727009,0,0,Weak,0,0,0,1,0,1,0,17.32701735,Seed,13.97930167,0,Poor Fit,16.32734403,0,Reject,16.41505317,0,Not Ready,1.0488677,54.64403583,15.38461538,81.72177251,3,Critical Risk,0.91152815,15.91,25.0,10.77,1.294117647,91.48936168,18.62,18.01,0,0.93,3,0.28,0,1.23,0,98.33,Not Ready,1,99.1,High Funding Required,0,99.36,Seed,0,0.0,Low Growth Potential,0,97.0,Reject,0,93.67,,1,99.73,High Risk,0,0.0,0.0
ST083,Moglix,B2B E-commerce / Procurement,2015,"Noida, India",1,Late Stage (Series F),Private,470.0,250.0,Series F,Jan-22,9,Series A to F,"Tiger Global, Alpha Wave Global, Ward Ferry, Peak XV",Tiger Global,2600,4750.0,-65.0,15,1300,3800000,22,1000000,4.0,16000,70000,15,Very Large,220,14,75,309,Private,0,0,0,Active,Still Private,0.0,11.86082479,22.41387048,7.048317473,42.19740634,19.04302191,11.88149535,66.4516129,30.0,11,17.77746664,17.33539847,21.96948625,25.94110188,12.0110646,27.41479192,0,0,Average,0,0,0,0,0,1,1,27.14737966,Pre-Series A,25.72777334,2,Good Fit,21.7631346,1,Watchlist,21.48291201,1,Early Preparation,12.51754734,55.06836398,6.41025641,78.94733287,3,Critical Risk,9.204647006,21.76,32.14285714,15.63,0.188235294,85.10638296,25.14,23.06,0,0.24,3,1.17,0,1.63,1,80.0,Nearly Ready,1,83.42,High Funding Required,1,94.0,Pre-Series A,0,0.0,Low Growth Potential,1,83.33,Watchlist,2,69.0,,0,0.04,Low Risk,0,0.0,0.0
ST084,Khatabook,FinTech / SaaS,2017,"Bengaluru, India",4,Late Stage (Series C),Private,111.0,100.0,Series C,Aug-21,4,Series A → B → C,"Tribe Capital, Moore Strategic, B Capital, Peak XV",Tribe Capital,600,280.0,-115.0,45,550,1400000,29,50000000,4.4,1100000,8000,10,Large,130,22,60,212,Private,0,0,0,Active,Still Private,0.0,4.337044204,26.63086299,15.28430506,7.179394813,31.93219546,5.828695267,50.70422535,30.0,9,8.822339001,6.344319477,27.16655116,15.26740263,2.608791201,20.2154216,0,0,Weak,0,0,0,1,0,1,0,19.6923855,Seed,13.08055194,0,Poor Fit,17.82313153,0,Reject,18.39201728,0,Not Ready,0.678055887,54.59688826,44.87179487,75.51205588,2,High Risk,2.055406613,15.63,14.28571429,13.22,12.94117647,93.61702126,14.45,19.68,0,0.42,2,0.79,0,1.29,0,84.67,Not Ready,1,88.29,High Funding Required,0,98.04,Seed,0,0.1,Low Growth Potential,0,85.33,Reject,0,86.33,,1,99.88,High Risk,0,0.0,0.0
ST085,Dukaan,SaaS / E-commerce Infrastructure,2020,"Bengaluru, India",2,Growth Stage (Series A),Private,14.0,11.0,Series A,Sep-21,3,Seed → Series A,"Matrix Partners India, Lightspeed India, 9Unicorns",Matrix Partners India,85,42.0,-65.0,70,180,950000,19,5000000,4.2,62000,5000,25,Medium,95,18,42,155,Private,0,0,0,Active,Still Private,0.0,2.321756291,35.05547928,3.66046825,16.91642651,19.4206145,2.724720485,49.35897436,30.0,6,4.330183435,3.67222558,35.03324471,11.08798687,0.889107509,19.88116735,0,0,Weak,0,0,0,0,0,0,0,23.27296805,Seed,19.54734186,1,Moderate Fit,18.4592823,1,Watchlist,20.7337935,1,Early Preparation,0.047675805,55.06836398,76.92307692,70.94396603,1,Moderate Risk,0.214477212,15.27,10.71428571,12.68,0.729411765,89.36170211,11.86,21.34,0,0.75,0,17.11,0,1.95,1,85.0,Nearly Ready,0,2.51,Low Funding Required,0,92.82,Seed,0,0.0,Low Growth Potential,1,82.67,Watchlist,1,89.0,,0,11.88,Low Risk,0,0.0,0.0
ST086,BrowserStack,SaaS / Enterprise Tech,2011,"Mumbai, India",2,Late Stage (Series B / PE),Private,250.0,200.0,Series B,Jun-21,3,Series A → Series B,"Bond Capital, Insight Partners, Accel",Bond Capital,4000,1210.0,-65.0,82,1150,7200000,48,0,0.0,0,15000,20,Large,260,8,95,363,Private,0,0,0,Active,Still Private,0.0,5.354659836,40.69222071,12.87615254,18.20965418,3.432449903,14.99532089,69.23076923,30.0,15,17.89917041,11.10427051,41.84462917,12.03510233,9.727272235,27.1274379,0,0,Average,0,0,0,0,0,0,1,37.01302661,Pre-Series A,30.12085261,2,Good Fit,25.16660304,2,Invest,27.2279672,2,Ready,3.141305787,55.06836398,92.30769231,65.5364007,0,Low Risk,14.20911528,20.65,10.71428571,18.64,0.0,0.0,12.67,25.9,0,0.59,0,2.83,0,2.49,2,90.33,Ready,0,9.96,Low Funding Required,1,99.39,Pre-Series A,0,0.0,Low Growth Potential,2,65.0,Invest,2,94.33,,0,0.0,Low Risk,0,0.33,0.0
ST087,Snapdeal,E-commerce,2010,"New Delhi, India",2,Late Stage (Pre-IPO Market),Private,1800.0,,Working Capital,Continuous,13,Series A to G → DRHP Withdrawn,"SoftBank, Foxconn, Alibaba Group, BlackRock",SoftBank,250,380.0,-152.0,30,600,11000000,41,100000000,4.0,1800000,85000,8,Very Large,150,45,110,305,Private,0,0,0,Active,Still Private,0.0,25.48571429,21.57979688,32.82906267,44.51224784,46.53129599,9.953701423,34.31372549,30.0,16,16.56685009,25.09768903,22.15496703,48.08213509,8.475599457,36.39684539,1,0,Good,0,0,0,0,1,1,1,39.00918609,Pre-Series A,37.17853168,2,Good Fit,30.4123581,3,Strong Invest,27.86074915,2,Ready,0.942921467,54.24799623,25.64102564,73.24266932,1,Moderate Risk,0.804289544,33.9,46.42857143,25.38,21.17647059,85.10638296,41.43,33.63,0,2.61,1,93.37,0,3.25,2,77.67,Ready,1,93.33,High Funding Required,1,96.66,Pre-Series A,1,99.9,High Growth Potential,3,70.0,Strong Invest,3,46.67,,0,0.0,Low Risk,0,8.67,0.924
ST088,Chargebee,SaaS / Enterprise Tech,2011,"Chennai, India",4,Late Stage (Series H),Private,470.0,250.0,Series H,Jan-22,8,Series A to H,"Tiger Global, Peak XV, Insight Partners, Sapphire",Tiger Global,3500,1410.0,-25.0,78,1250,1900000,26,0,0.0,0,12000,24,Large,180,12,70,262,Private,0,0,0,Active,Still Private,0.0,11.14653908,39.5461341,6.355392701,19.69668588,0.862960569,9.040043343,63.878327,30.0,15,18.38819259,17.47367592,40.77750651,11.23888994,10.74936476,27.0390674,0,0,Average,0,0,0,0,0,0,1,42.72935847,Pre-Series A,33.00895234,2,Good Fit,24.60854284,2,Invest,27.16365425,2,Ready,3.671036949,55.44554455,87.17948718,65.83055326,0,Low Risk,12.42180518,19.23,28.57142857,20.65,0.0,0.0,11.87,24.34,0,0.47,0,2.21,0,3.77,2,76.67,Ready,0,1.1,Low Funding Required,1,99.25,Pre-Series A,0,0.0,Low Growth Potential,2,78.67,Invest,2,93.33,,0,0.0,Low Risk,0,0.0,0.0
ST089,Hasura,SaaS / Developer Tools,2017,"Bengaluru, India",2,Late Stage (Series C),Private,140.0,100.0,Series C,Feb-22,5,Seed → Series A to C,"Greenoaks Capital, Lightspeed, Nexus Venture Partners",Greenoaks Capital,1000,180.0,-65.0,85,250,850000,18,0,0.0,0,4000,35,Medium,115,5,48,168,Private,0,0,0,Active,Still Private,0.0,5.312329918,40.3517568,2.564757856,23.91210375,0.353910795,3.736886174,65.0887574,30.0,9,7.884667097,8.221458299,40.38585578,9.662480664,3.539379987,23.04400124,0,0,Average,0,0,0,0,0,0,1,32.63804893,Pre-Series A,28.06055861,2,Good Fit,22.00731794,1,Watchlist,24.88972619,2,Ready,0.413190306,55.06836398,96.15384615,66.63928016,0,Low Risk,3.485254692,17.91,17.85714286,16.14,0.0,0.0,10.98,23.84,0,0.46,0,4.68,0,1.79,2,72.33,Ready,0,4.73,Low Funding Required,1,98.02,Pre-Series A,0,0.0,Low Growth Potential,1,76.67,Watchlist,2,75.33,,0,0.0,Low Risk,0,0.0,0.0
